59 1673818955 5,051642 0,200000 5,051642 5,051642 5,103817
83 1673818956 5,124241 0,200000 5,124241 5,124241 5,251569
89 1673818956 10,328240 0,200000 10,328240 10,328240 21,334510
62 1673818956 5,042501 0,200000 5,042501 5,042501 5,085363
53 1673818956 0,042306 0,200000 0,042306 0,042306 0,000358
41 1673818956 9,073248 0,200000 9,073248 9,073248 16,464767
86 1673818956 10,328193 0,200000 10,328193 10,328193 21,334316
59 1673818956 5,051642 0,200000 5,051642 5,051642 5,103817
16 1673818957 0,063729 0,200000 0,063729 0,063729 0,000812
65 1673818957 5,048778 0,200000 5,048778 5,048778 5,098031
56 1673818957 5,047565 0,200000 5,047565 5,047565 5,095582
53 1673818957 0,041128 0,200000 0,041128 0,041128 0,000338
16 1673818958 0,063729 0,200000 0,063729 0,063729 0,000812
65 1673818958 5,048778 0,200000 5,048778 5,048778 5,098031
56 1673818958 5,047565 0,200000 5,047565 5,047565 5,095582
53 1673818958 0,041128 0,200000 0,041128 0,041128 0,000338
16 1673818959 0,063729 0,200000 0,063729 0,063729 0,000812
65 1673818959 5,048778 0,200000 5,048778 5,048778 5,098031
56 1673818959 5,047565 0,200000 5,047565 5,047565 5,095582
53 1673818959 0,041128 0,200000 0,041128 0,041128 0,000338
16 1673818960 0,063729 0,200000 0,063729 0,063729 0,000812
65 1673818960 5,048778 0,200000 5,048778 5,048778 5,098031
56 1673818960 5,047565 0,200000 5,047565 5,047565 5,095582
53 1673818960 0,041128 0,200000 0,041128 0,041128 0,000338
16 1673818961 0,063729 0,200000 0,063729 0,063729 0,000812
65 1673818961 5,048778 0,200000 5,048778 5,048778 5,098031
56 1673818961 5,047565 0,200000 5,047565 5,047565 5,095582
53 1673818961 0,041128 0,200000 0,041128 0,041128 0,000338
16 1673818962 0,063157 0,400000 0,063086 0,063228 0,001596
22 1673818962 5,092626 0,200000 5,092626 5,092626 5,186968
62 1673818962 5,042382 0,200000 5,042382 5,042382 5,085123
56 1673818962 5,049149 0,200000 5,049149 5,049149 5,098782
74 1673818962 5,118453 0,200000 5,118453 5,118453 5,239712
100 1673818962 10,165802 0,200000 10,165802 10,165802 20,668707
16 1673818963 0,063157 0,400000 0,063086 0,063228 0,001596
22 1673818963 5,092626 0,200000 5,092626 5,092626 5,186968
62 1673818963 5,042382 0,200000 5,042382 5,042382 5,085123
56 1673818963 5,049149 0,200000 5,049149 5,049149 5,098782
74 1673818963 5,118453 0,200000 5,118453 5,118453 5,239712
100 1673818963 10,165802 0,200000 10,165802 10,165802 20,668707
16 1673818964 0,063157 0,400000 0,063086 0,063228 0,001596
22 1673818964 5,092626 0,200000 5,092626 5,092626 5,186968
62 1673818964 5,042382 0,200000 5,042382 5,042382 5,085123
56 1673818964 5,049149 0,200000 5,049149 5,049149 5,098782
74 1673818964 5,118453 0,200000 5,118453 5,118453 5,239712
100 1673818964 10,165802 0,200000 10,165802 10,165802 20,668707
16 1673818965 0,063157 0,400000 0,063086 0,063228 0,001596
22 1673818965 5,092626 0,200000 5,092626 5,092626 5,186968
62 1673818965 5,042382 0,200000 5,042382 5,042382 5,085123
56 1673818965 5,049149 0,200000 5,049149 5,049149 5,098782
74 1673818965 5,118453 0,200000 5,118453 5,118453 5,239712
100 1673818965 10,165802 0,200000 10,165802 10,165802 20,668707
16 1673818966 0,063157 0,400000 0,063086 0,063228 0,001596
22 1673818966 5,092626 0,200000 5,092626 5,092626 5,186968
62 1673818966 5,042382 0,200000 5,042382 5,042382 5,085123
56 1673818966 5,049149 0,200000 5,049149 5,049149 5,098782
74 1673818966 5,118453 0,200000 5,118453 5,118453 5,239712
100 1673818966 10,165802 0,200000 10,165802 10,165802 20,668707
103 1673818967 49,763526 0,200000 49,763526 49,763526 495,281708
80 1673818967 20,361215 0,200000 20,361215 20,361215 82,915816
22 1673818967 5,093176 0,200000 5,093176 5,093176 5,188089
62 1673818967 5,043827 0,200000 5,043827 5,043827 5,088038
106 1673818967 49,763572 0,200000 49,763572 49,763572 495,282624
77 1673818967 20,361262 0,200000 20,361262 20,361262 82,916199
44 1673818967 5,073443 0,600000 5,066591 5,079681 15,443909
71 1673818967 39,604532 0,200000 39,604532 39,604532 313,703795
68 1673818967 39,604578 0,200000 39,604578 39,604578 313,704524
59 1673818967 5,051249 0,200000 5,051249 5,051249 5,103023
37 1673818967 5,124993 0,200000 5,124993 5,124993 5,253111
103 1673818968 49,763526 0,200000 49,763526 49,763526 495,281708
80 1673818968 20,361215 0,200000 20,361215 20,361215 82,915816
22 1673818968 5,093176 0,200000 5,093176 5,093176 5,188089
62 1673818968 5,043827 0,200000 5,043827 5,043827 5,088038
106 1673818968 49,763572 0,200000 49,763572 49,763572 495,282624
77 1673818968 20,361262 0,200000 20,361262 20,361262 82,916199
44 1673818968 5,073443 0,600000 5,066591 5,079681 15,443909
71 1673818968 39,604532 0,200000 39,604532 39,604532 313,703795
68 1673818968 39,604578 0,200000 39,604578 39,604578 313,704524
59 1673818968 5,051249 0,200000 5,051249 5,051249 5,103023
37 1673818968 5,124993 0,200000 5,124993 5,124993 5,253111
103 1673818969 49,763526 0,200000 49,763526 49,763526 495,281708
80 1673818969 20,361215 0,200000 20,361215 20,361215 82,915816
22 1673818969 5,093176 0,200000 5,093176 5,093176 5,188089
62 1673818969 5,043827 0,200000 5,043827 5,043827 5,088038
106 1673818969 49,763572 0,200000 49,763572 49,763572 495,282624
77 1673818969 20,361262 0,200000 20,361262 20,361262 82,916199
44 1673818969 5,073443 0,600000 5,066591 5,079681 15,443909
71 1673818969 39,604532 0,200000 39,604532 39,604532 313,703795
68 1673818969 39,604578 0,200000 39,604578 39,604578 313,704524
59 1673818969 5,051249 0,200000 5,051249 5,051249 5,103023
37 1673818969 5,124993 0,200000 5,124993 5,124993 5,253111
103 1673818970 49,763526 0,200000 49,763526 49,763526 495,281708
80 1673818970 20,361215 0,200000 20,361215 20,361215 82,915816
22 1673818970 5,093176 0,200000 5,093176 5,093176 5,188089
62 1673818970 5,043827 0,200000 5,043827 5,043827 5,088038
106 1673818970 49,763572 0,200000 49,763572 49,763572 495,282624
77 1673818970 20,361262 0,200000 20,361262 20,361262 82,916199
44 1673818970 5,073443 0,600000 5,066591 5,079681 15,443909
71 1673818970 39,604532 0,200000 39,604532 39,604532 313,703795
68 1673818970 39,604578 0,200000 39,604578 39,604578 313,704524
59 1673818970 5,051249 0,200000 5,051249 5,051249 5,103023
37 1673818970 5,124993 0,200000 5,124993 5,124993 5,253111
103 1673818971 49,763526 0,200000 49,763526 49,763526 495,281708
80 1673818971 20,361215 0,200000 20,361215 20,361215 82,915816
22 1673818971 5,093176 0,200000 5,093176 5,093176 5,188089
62 1673818971 5,043827 0,200000 5,043827 5,043827 5,088038
106 1673818971 49,763572 0,200000 49,763572 49,763572 495,282624
77 1673818971 20,361262 0,200000 20,361262 20,361262 82,916199
44 1673818971 5,073443 0,600000 5,066591 5,079681 15,443909
71 1673818971 39,604532 0,200000 39,604532 39,604532 313,703795
68 1673818971 39,604578 0,200000 39,604578 39,604578 313,704524
59 1673818971 5,051249 0,200000 5,051249 5,051249 5,103023
37 1673818971 5,124993 0,200000 5,124993 5,124993 5,253111
16 1673818972 0,061266 0,400000 0,060928 0,061605 0,001501
65 1673818972 5,048083 0,200000 5,048083 5,048083 5,096628
44 1673818972 5,065882 0,200000 5,065882 5,065882 5,132633
71 1673818972 39,590314 0,200000 39,590314 39,590314 313,478591
68 1673818972 39,590359 0,200000 39,590359 39,590359 313,479301
37 1673818972 5,125654 0,200000 5,125654 5,125654 5,254466
16 1673818973 0,061266 0,400000 0,060928 0,061605 0,001501
65 1673818973 5,048083 0,200000 5,048083 5,048083 5,096628
44 1673818973 5,065882 0,200000 5,065882 5,065882 5,132633
71 1673818973 39,590314 0,200000 39,590314 39,590314 313,478591
68 1673818973 39,590359 0,200000 39,590359 39,590359 313,479301
37 1673818973 5,125654 0,200000 5,125654 5,125654 5,254466
16 1673818974 0,061266 0,400000 0,060928 0,061605 0,001501
65 1673818974 5,048083 0,200000 5,048083 5,048083 5,096628
44 1673818974 5,065882 0,200000 5,065882 5,065882 5,132633
71 1673818974 39,590314 0,200000 39,590314 39,590314 313,478591
68 1673818974 39,590359 0,200000 39,590359 39,590359 313,479301
37 1673818974 5,125654 0,200000 5,125654 5,125654 5,254466
16 1673818975 0,061266 0,400000 0,060928 0,061605 0,001501
65 1673818975 5,048083 0,200000 5,048083 5,048083 5,096628
44 1673818975 5,065882 0,200000 5,065882 5,065882 5,132633
71 1673818975 39,590314 0,200000 39,590314 39,590314 313,478591
68 1673818975 39,590359 0,200000 39,590359 39,590359 313,479301
37 1673818975 5,125654 0,200000 5,125654 5,125654 5,254466
16 1673818976 0,061266 0,400000 0,060928 0,061605 0,001501
65 1673818976 5,048083 0,200000 5,048083 5,048083 5,096628
44 1673818976 5,065882 0,200000 5,065882 5,065882 5,132633
71 1673818976 39,590314 0,200000 39,590314 39,590314 313,478591
68 1673818976 39,590359 0,200000 39,590359 39,590359 313,479301
37 1673818976 5,125654 0,200000 5,125654 5,125654 5,254466
16 1673818977 0,063464 0,400000 0,063380 0,063548 0,001611
22 1673818977 5,118841 0,400000 5,110589 5,127093 10,481040
41 1673818977 9,070073 0,200000 9,070073 9,070073 16,453244
74 1673818977 5,087648 0,200000 5,087648 5,087648 5,176832
16 1673818978 0,063464 0,400000 0,063380 0,063548 0,001611
22 1673818978 5,118841 0,400000 5,110589 5,127093 10,481040
41 1673818978 9,070073 0,200000 9,070073 9,070073 16,453244
74 1673818978 5,087648 0,200000 5,087648 5,087648 5,176832
16 1673818979 0,063464 0,400000 0,063380 0,063548 0,001611
74 1673818979 5,087648 0,200000 5,087648 5,087648 5,176832
22 1673818979 5,118841 0,400000 5,110589 5,127093 10,481040
41 1673818979 9,070073 0,200000 9,070073 9,070073 16,453244
16 1673818980 0,063464 0,400000 0,063380 0,063548 0,001611
22 1673818980 5,118841 0,400000 5,110589 5,127093 10,481040
41 1673818980 9,070073 0,200000 9,070073 9,070073 16,453244
74 1673818980 5,087648 0,200000 5,087648 5,087648 5,176832
16 1673818981 0,063464 0,400000 0,063380 0,063548 0,001611
22 1673818981 5,118841 0,400000 5,110589 5,127093 10,481040
41 1673818981 9,070073 0,200000 9,070073 9,070073 16,453244
74 1673818981 5,087648 0,200000 5,087648 5,087648 5,176832
80 1673818982 20,322280 0,200000 20,322280 20,322280 82,599016
22 1673818982 5,139897 0,400000 5,139776 5,140018 10,567416
50 1673818982 10,243834 0,200000 10,243834 10,243834 20,987227
53 1673818982 0,041071 0,200000 0,041071 0,041071 0,000337
47 1673818982 10,243784 0,200000 10,243784 10,243784 20,987022
41 1673818982 9,057234 0,200000 9,057234 9,057234 16,406697
77 1673818982 20,322328 0,200000 20,322328 20,322328 82,599400
44 1673818982 5,071750 0,400000 5,071459 5,072042 10,289060
37 1673818982 5,125252 0,200000 5,125252 5,125252 5,253642
80 1673818983 20,322280 0,200000 20,322280 20,322280 82,599016
22 1673818983 5,139897 0,400000 5,139776 5,140018 10,567416
50 1673818983 10,243834 0,200000 10,243834 10,243834 20,987227
53 1673818983 0,041071 0,200000 0,041071 0,041071 0,000337
47 1673818983 10,243784 0,200000 10,243784 10,243784 20,987022
41 1673818983 9,057234 0,200000 9,057234 9,057234 16,406697
77 1673818983 20,322328 0,200000 20,322328 20,322328 82,599400
44 1673818983 5,071750 0,400000 5,071459 5,072042 10,289060
37 1673818983 5,125252 0,200000 5,125252 5,125252 5,253642
41 1673818984 9,057234 0,200000 9,057234 9,057234 16,406697
77 1673818984 20,322328 0,200000 20,322328 20,322328 82,599400
80 1673818984 20,322280 0,200000 20,322280 20,322280 82,599016
44 1673818984 5,071750 0,400000 5,071459 5,072042 10,289060
22 1673818984 5,139897 0,400000 5,139776 5,140018 10,567416
50 1673818984 10,243834 0,200000 10,243834 10,243834 20,987227
53 1673818984 0,041071 0,200000 0,041071 0,041071 0,000337
47 1673818984 10,243784 0,200000 10,243784 10,243784 20,987022
37 1673818984 5,125252 0,200000 5,125252 5,125252 5,253642
80 1673818985 20,322280 0,200000 20,322280 20,322280 82,599016
22 1673818985 5,139897 0,400000 5,139776 5,140018 10,567416
50 1673818985 10,243834 0,200000 10,243834 10,243834 20,987227
53 1673818985 0,041071 0,200000 0,041071 0,041071 0,000337
47 1673818985 10,243784 0,200000 10,243784 10,243784 20,987022
41 1673818985 9,057234 0,200000 9,057234 9,057234 16,406697
77 1673818985 20,322328 0,200000 20,322328 20,322328 82,599400
44 1673818985 5,071750 0,400000 5,071459 5,072042 10,289060
37 1673818985 5,125252 0,200000 5,125252 5,125252 5,253642
80 1673818986 20,322280 0,200000 20,322280 20,322280 82,599016
22 1673818986 5,139897 0,400000 5,139776 5,140018 10,567416
50 1673818986 10,243834 0,200000 10,243834 10,243834 20,987227
53 1673818986 0,041071 0,200000 0,041071 0,041071 0,000337
47 1673818986 10,243784 0,200000 10,243784 10,243784 20,987022
41 1673818986 9,057234 0,200000 9,057234 9,057234 16,406697
77 1673818986 20,322328 0,200000 20,322328 20,322328 82,599400
44 1673818986 5,071750 0,400000 5,071459 5,072042 10,289060
37 1673818986 5,125252 0,200000 5,125252 5,125252 5,253642
83 1673818987 5,125167 0,200000 5,125167 5,125167 5,253467
94 1673818987 29,467185 0,200000 29,467185 29,467185 173,662993
89 1673818987 10,328512 0,200000 10,328512 10,328512 21,335633
50 1673818987 10,278416 0,200000 10,278416 10,278416 21,129168
53 1673818987 0,038734 0,200000 0,038734 0,038734 0,000300
47 1673818987 10,278369 0,200000 10,278369 10,278369 21,128975
41 1673818987 9,071640 0,200000 9,071640 9,071640 16,458932
86 1673818987 10,328454 0,200000 10,328454 10,328454 21,335393
97 1673818987 29,467231 0,200000 29,467231 29,467231 173,663544
44 1673818987 5,070997 0,400000 5,067294 5,074700 10,286010
83 1673818988 5,125167 0,200000 5,125167 5,125167 5,253467
94 1673818988 29,467185 0,200000 29,467185 29,467185 173,662993
89 1673818988 10,328512 0,200000 10,328512 10,328512 21,335633
50 1673818988 10,278416 0,200000 10,278416 10,278416 21,129168
53 1673818988 0,038734 0,200000 0,038734 0,038734 0,000300
47 1673818988 10,278369 0,200000 10,278369 10,278369 21,128975
41 1673818988 9,071640 0,200000 9,071640 9,071640 16,458932
86 1673818988 10,328454 0,200000 10,328454 10,328454 21,335393
97 1673818988 29,467231 0,200000 29,467231 29,467231 173,663544
44 1673818988 5,070997 0,400000 5,067294 5,074700 10,286010
53 1673818989 0,038734 0,200000 0,038734 0,038734 0,000300
83 1673818989 5,125167 0,200000 5,125167 5,125167 5,253467
94 1673818989 29,467185 0,200000 29,467185 29,467185 173,662993
89 1673818989 10,328512 0,200000 10,328512 10,328512 21,335633
50 1673818989 10,278416 0,200000 10,278416 10,278416 21,129168
47 1673818989 10,278369 0,200000 10,278369 10,278369 21,128975
41 1673818989 9,071640 0,200000 9,071640 9,071640 16,458932
86 1673818989 10,328454 0,200000 10,328454 10,328454 21,335393
97 1673818989 29,467231 0,200000 29,467231 29,467231 173,663544
44 1673818989 5,070997 0,400000 5,067294 5,074700 10,286010
83 1673818990 5,125167 0,200000 5,125167 5,125167 5,253467
94 1673818990 29,467185 0,200000 29,467185 29,467185 173,662993
89 1673818990 10,328512 0,200000 10,328512 10,328512 21,335633
50 1673818990 10,278416 0,200000 10,278416 10,278416 21,129168
53 1673818990 0,038734 0,200000 0,038734 0,038734 0,000300
47 1673818990 10,278369 0,200000 10,278369 10,278369 21,128975
41 1673818990 9,071640 0,200000 9,071640 9,071640 16,458932
86 1673818990 10,328454 0,200000 10,328454 10,328454 21,335393
97 1673818990 29,467231 0,200000 29,467231 29,467231 173,663544
44 1673818990 5,070997 0,400000 5,067294 5,074700 10,286010
83 1673818991 5,125167 0,200000 5,125167 5,125167 5,253467
94 1673818991 29,467185 0,200000 29,467185 29,467185 173,662993
89 1673818991 10,328512 0,200000 10,328512 10,328512 21,335633
50 1673818991 10,278416 0,200000 10,278416 10,278416 21,129168
53 1673818991 0,038734 0,200000 0,038734 0,038734 0,000300
47 1673818991 10,278369 0,200000 10,278369 10,278369 21,128975
41 1673818991 9,071640 0,200000 9,071640 9,071640 16,458932
86 1673818991 10,328454 0,200000 10,328454 10,328454 21,335393
97 1673818991 29,467231 0,200000 29,467231 29,467231 173,663544
44 1673818991 5,070997 0,400000 5,067294 5,074700 10,286010
16 1673818992 0,062025 0,200000 0,062025 0,062025 0,000769
94 1673818992 29,449088 0,200000 29,449088 29,449088 173,449758
53 1673818992 0,041653 0,200000 0,041653 0,041653 0,000347
97 1673818992 29,449138 0,200000 29,449138 29,449138 173,450348
44 1673818992 5,067092 0,200000 5,067092 5,067092 5,135084
16 1673818993 0,062025 0,200000 0,062025 0,062025 0,000769
94 1673818993 29,449088 0,200000 29,449088 29,449088 173,449758
53 1673818993 0,041653 0,200000 0,041653 0,041653 0,000347
97 1673818993 29,449138 0,200000 29,449138 29,449138 173,450348
44 1673818993 5,067092 0,200000 5,067092 5,067092 5,135084
16 1673818994 0,062025 0,200000 0,062025 0,062025 0,000769
94 1673818994 29,449088 0,200000 29,449088 29,449088 173,449758
53 1673818994 0,041653 0,200000 0,041653 0,041653 0,000347
97 1673818994 29,449138 0,200000 29,449138 29,449138 173,450348
44 1673818994 5,067092 0,200000 5,067092 5,067092 5,135084
16 1673818995 0,062025 0,200000 0,062025 0,062025 0,000769
94 1673818995 29,449088 0,200000 29,449088 29,449088 173,449758
53 1673818995 0,041653 0,200000 0,041653 0,041653 0,000347
97 1673818995 29,449138 0,200000 29,449138 29,449138 173,450348
44 1673818995 5,067092 0,200000 5,067092 5,067092 5,135084
16 1673818996 0,062025 0,200000 0,062025 0,062025 0,000769
94 1673818996 29,449088 0,200000 29,449088 29,449088 173,449758
53 1673818996 0,041653 0,200000 0,041653 0,041653 0,000347
97 1673818996 29,449138 0,200000 29,449138 29,449138 173,450348
44 1673818996 5,067092 0,200000 5,067092 5,067092 5,135084
16 1673818997 0,062169 0,200000 0,062169 0,062169 0,000773
22 1673818997 5,141226 0,200000 5,141226 5,141226 5,286442
56 1673818997 5,049058 0,200000 5,049058 5,049058 5,098598
16 1673818998 0,062169 0,200000 0,062169 0,062169 0,000773
22 1673818998 5,141226 0,200000 5,141226 5,141226 5,286442
56 1673818998 5,049058 0,200000 5,049058 5,049058 5,098598
22 1673818999 5,141226 0,200000 5,141226 5,141226 5,286442
16 1673818999 0,062169 0,200000 0,062169 0,062169 0,000773
56 1673818999 5,049058 0,200000 5,049058 5,049058 5,098598
16 1673819000 0,062169 0,200000 0,062169 0,062169 0,000773
22 1673819000 5,141226 0,200000 5,141226 5,141226 5,286442
56 1673819000 5,049058 0,200000 5,049058 5,049058 5,098598
16 1673819001 0,062169 0,200000 0,062169 0,062169 0,000773
22 1673819001 5,141226 0,200000 5,141226 5,141226 5,286442
56 1673819001 5,049058 0,200000 5,049058 5,049058 5,098598
22 1673819002 5,109967 0,200000 5,109967 5,109967 5,222352
62 1673819002 5,042207 0,200000 5,042207 5,042207 5,084770
37 1673819002 5,125580 0,200000 5,125580 5,125580 5,254314
22 1673819003 5,109967 0,200000 5,109967 5,109967 5,222352
62 1673819003 5,042207 0,200000 5,042207 5,042207 5,084770
37 1673819003 5,125580 0,200000 5,125580 5,125580 5,254314
22 1673819004 5,109967 0,200000 5,109967 5,109967 5,222352
62 1673819004 5,042207 0,200000 5,042207 5,042207 5,084770
37 1673819004 5,125580 0,200000 5,125580 5,125580 5,254314
22 1673819005 5,109967 0,200000 5,109967 5,109967 5,222352
62 1673819005 5,042207 0,200000 5,042207 5,042207 5,084770
37 1673819005 5,125580 0,200000 5,125580 5,125580 5,254314
22 1673819006 5,109967 0,200000 5,109967 5,109967 5,222352
62 1673819006 5,042207 0,200000 5,042207 5,042207 5,084770
37 1673819006 5,125580 0,200000 5,125580 5,125580 5,254314
37 1673819007 5,125412 0,200000 5,125412 5,125412 5,253970
37 1673819008 5,125412 0,200000 5,125412 5,125412 5,253970
37 1673819009 5,125412 0,200000 5,125412 5,125412 5,253970
37 1673819010 5,125412 0,200000 5,125412 5,125412 5,253970
37 1673819011 5,125412 0,200000 5,125412 5,125412 5,253970
41 1673819012 9,071560 0,200000 9,071560 9,071560 16,458640
100 1673819012 10,167778 0,200000 10,167778 10,167778 20,676740
41 1673819013 9,071560 0,200000 9,071560 9,071560 16,458640
100 1673819013 10,167778 0,200000 10,167778 10,167778 20,676740
41 1673819014 9,071560 0,200000 9,071560 9,071560 16,458640
100 1673819014 10,167778 0,200000 10,167778 10,167778 20,676740
41 1673819015 9,071560 0,200000 9,071560 9,071560 16,458640
100 1673819015 10,167778 0,200000 10,167778 10,167778 20,676740
41 1673819016 9,071560 0,200000 9,071560 9,071560 16,458640
100 1673819016 10,167778 0,200000 10,167778 10,167778 20,676740
103 1673819017 49,760293 0,200000 49,760293 49,760293 495,217347
16 1673819017 0,061395 0,200000 0,061395 0,061395 0,000754
53 1673819017 0,041046 0,200000 0,041046 0,041046 0,000337
41 1673819017 9,071304 0,200000 9,071304 9,071304 16,457712
106 1673819017 49,760338 0,200000 49,760338 49,760338 495,218244
44 1673819017 5,069156 0,200000 5,069156 5,069156 5,139268
103 1673819018 49,760293 0,200000 49,760293 49,760293 495,217347
16 1673819018 0,061395 0,200000 0,061395 0,061395 0,000754
53 1673819018 0,041046 0,200000 0,041046 0,041046 0,000337
41 1673819018 9,071304 0,200000 9,071304 9,071304 16,457712
106 1673819018 49,760338 0,200000 49,760338 49,760338 495,218244
44 1673819018 5,069156 0,200000 5,069156 5,069156 5,139268
103 1673819019 49,760293 0,200000 49,760293 49,760293 495,217347
16 1673819019 0,061395 0,200000 0,061395 0,061395 0,000754
53 1673819019 0,041046 0,200000 0,041046 0,041046 0,000337
41 1673819019 9,071304 0,200000 9,071304 9,071304 16,457712
106 1673819019 49,760338 0,200000 49,760338 49,760338 495,218244
44 1673819019 5,069156 0,200000 5,069156 5,069156 5,139268
103 1673819020 49,760293 0,200000 49,760293 49,760293 495,217347
16 1673819020 0,061395 0,200000 0,061395 0,061395 0,000754
53 1673819020 0,041046 0,200000 0,041046 0,041046 0,000337
41 1673819020 9,071304 0,200000 9,071304 9,071304 16,457712
106 1673819020 49,760338 0,200000 49,760338 49,760338 495,218244
44 1673819020 5,069156 0,200000 5,069156 5,069156 5,139268
103 1673819021 49,760293 0,200000 49,760293 49,760293 495,217347
16 1673819021 0,061395 0,200000 0,061395 0,061395 0,000754
53 1673819021 0,041046 0,200000 0,041046 0,041046 0,000337
41 1673819021 9,071304 0,200000 9,071304 9,071304 16,457712
106 1673819021 49,760338 0,200000 49,760338 49,760338 495,218244
44 1673819021 5,069156 0,200000 5,069156 5,069156 5,139268
16 1673819022 0,059590 0,400000 0,057123 0,062057 0,001423
22 1673819022 5,110619 0,200000 5,110619 5,110619 5,223684
56 1673819022 5,049216 0,200000 5,049216 5,049216 5,098917
53 1673819022 0,042043 0,200000 0,042043 0,042043 0,000354
16 1673819023 0,059590 0,400000 0,057123 0,062057 0,001423
22 1673819023 5,110619 0,200000 5,110619 5,110619 5,223684
56 1673819023 5,049216 0,200000 5,049216 5,049216 5,098917
53 1673819023 0,042043 0,200000 0,042043 0,042043 0,000354
37 1673819076 5,125642 0,200000 5,125642 5,125642 5,254441
37 1673819075 5,125642 0,200000 5,125642 5,125642 5,254441
37 1673819074 5,125642 0,200000 5,125642 5,125642 5,254441
37 1673819073 5,125642 0,200000 5,125642 5,125642 5,254441
37 1673819072 5,125642 0,200000 5,125642 5,125642 5,254441
37 1673819071 5,125322 0,200000 5,125322 5,125322 5,253785
37 1673819070 5,125322 0,200000 5,125322 5,125322 5,253785
37 1673819069 5,125322 0,200000 5,125322 5,125322 5,253785
37 1673819068 5,125322 0,200000 5,125322 5,125322 5,253785
37 1673819067 5,125322 0,200000 5,125322 5,125322 5,253785
37 1673819061 5,125250 0,200000 5,125250 5,125250 5,253637
37 1673819060 5,125250 0,200000 5,125250 5,125250 5,253637
37 1673819059 5,125250 0,200000 5,125250 5,125250 5,253637
37 1673819058 5,125250 0,200000 5,125250 5,125250 5,253637
37 1673819057 5,125250 0,200000 5,125250 5,125250 5,253637
37 1673819056 5,124962 0,200000 5,124962 5,124962 5,253047
37 1673819055 5,124962 0,200000 5,124962 5,124962 5,253047
37 1673819054 5,124962 0,200000 5,124962 5,124962 5,253047
37 1673819053 5,124962 0,200000 5,124962 5,124962 5,253047
37 1673819052 5,124962 0,200000 5,124962 5,124962 5,253047
37 1673819036 5,125008 0,200000 5,125008 5,125008 5,253141
37 1673819035 5,125008 0,200000 5,125008 5,125008 5,253141
37 1673819034 5,125008 0,200000 5,125008 5,125008 5,253141
37 1673819033 5,125008 0,200000 5,125008 5,125008 5,253141
37 1673819032 5,125008 0,200000 5,125008 5,125008 5,253141
80 1673819061 20,355049 0,200000 20,355049 20,355049 82,865601
80 1673819060 20,355049 0,200000 20,355049 20,355049 82,865601
80 1673819059 20,355049 0,200000 20,355049 20,355049 82,865601
80 1673819058 20,355049 0,200000 20,355049 20,355049 82,865601
80 1673819057 20,355049 0,200000 20,355049 20,355049 82,865601
80 1673819046 20,340948 0,200000 20,340948 20,340948 82,750834
80 1673819045 20,340948 0,200000 20,340948 20,340948 82,750834
80 1673819044 20,340948 0,200000 20,340948 20,340948 82,750834
80 1673819043 20,340948 0,200000 20,340948 20,340948 82,750834
80 1673819042 20,340948 0,200000 20,340948 20,340948 82,750834
106 1673819076 49,762170 0,200000 49,762170 49,762170 495,254705
106 1673819075 49,762170 0,200000 49,762170 49,762170 495,254705
106 1673819074 49,762170 0,200000 49,762170 49,762170 495,254705
106 1673819073 49,762170 0,200000 49,762170 49,762170 495,254705
106 1673819072 49,762170 0,200000 49,762170 49,762170 495,254705
77 1673819061 20,355092 0,200000 20,355092 20,355092 82,865953
77 1673819060 20,355092 0,200000 20,355092 20,355092 82,865953
77 1673819059 20,355092 0,200000 20,355092 20,355092 82,865953
77 1673819058 20,355092 0,200000 20,355092 20,355092 82,865953
77 1673819057 20,355092 0,200000 20,355092 20,355092 82,865953
77 1673819046 20,340990 0,200000 20,340990 20,340990 82,751173
77 1673819045 20,340990 0,200000 20,340990 20,340990 82,751173
77 1673819044 20,340990 0,200000 20,340990 20,340990 82,751173
77 1673819043 20,340990 0,200000 20,340990 20,340990 82,751173
77 1673819042 20,340990 0,200000 20,340990 20,340990 82,751173
86 1673819066 10,328321 0,200000 10,328321 10,328321 21,334845
86 1673819065 10,328321 0,200000 10,328321 10,328321 21,334845
86 1673819064 10,328321 0,200000 10,328321 10,328321 21,334845
86 1673819063 10,328321 0,200000 10,328321 10,328321 21,334845
86 1673819062 10,328321 0,200000 10,328321 10,328321 21,334845
86 1673819031 10,297197 0,200000 10,297197 10,297197 21,206454
86 1673819030 10,297197 0,200000 10,297197 10,297197 21,206454
86 1673819029 10,297197 0,200000 10,297197 10,297197 21,206454
86 1673819028 10,297197 0,200000 10,297197 10,297197 21,206454
86 1673819027 10,297197 0,200000 10,297197 10,297197 21,206454
71 1673819041 39,573407 0,200000 39,573407 39,573407 313,210904
71 1673819040 39,573407 0,200000 39,573407 39,573407 313,210904
71 1673819039 39,573407 0,200000 39,573407 39,573407 313,210904
71 1673819038 39,573407 0,200000 39,573407 39,573407 313,210904
71 1673819037 39,573407 0,200000 39,573407 39,573407 313,210904
71 1673819036 39,605927 0,200000 39,605927 39,605927 313,725887
71 1673819035 39,605927 0,200000 39,605927 39,605927 313,725887
71 1673819034 39,605927 0,200000 39,605927 39,605927 313,725887
71 1673819033 39,605927 0,200000 39,605927 39,605927 313,725887
71 1673819032 39,605927 0,200000 39,605927 39,605927 313,725887
44 1673819081 5,068948 0,400000 5,066070 5,071827 10,277698
